# 0b7e170c-4ac2-4650-9e27-73e94ef8bc21
# da39a3ee5e6b4b0d3255bfef95601890afd80709
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
3279.9279841; 89654.5352476; 43175.0424499; 1.9312654; 0.0050123; 8.5418397; -2.2422293
3281.9279401; 89652.6553449; 43174.3058688; 1.9654432; 0.0295805; 7.9996441; -3.7311970
3283.9278962; 89650.8460859; 43173.4675077; 2.0555118; 0.0665527; 7.0049872; -3.1462364
3285.9278523; 89649.1707070; 43172.3895558; 2.2498134; 0.1266053; 6.0402960; -1.3099190
3287.9278084; 89647.7787957; 43170.9290100; 2.5048739; 0.1194261; 5.5897777; 0.4210476
3289.9277645; 89646.7971126; 43169.1688677; 2.7698667; 0.1406691; 5.7384465; 2.5839206
3291.9277206; 89646.3423057; 43167.2844269; 3.0401213; 0.1601089; 6.5776306; 2.0279619
3293.9276767; 89646.5055460; 43165.3087573; -2.8799721; 0.1556805; 7.1677677; 1.3753950
3295.9276328; 89647.2834549; 43163.5262217; -2.5768679; 0.1639450; 7.5417738; 1.1317219
3297.9275888; 89648.6475151; 43162.0059403; -2.2662214; 0.1097409; 7.8361432; 0.9732608
3299.9275449; 89650.3011863; 43160.8621008; -2.1014007; 0.0618791; 8.0807239; 0.7852761
3301.9275010; 89652.1193629; 43159.9759118; -1.9308175; 0.1066686; 8.2727948; 0.1141658
3303.9274571; 89653.9887088; 43159.4937591; -1.7176743; 0.1018036; 8.3003486; -0.6310948
3305.9274132; 89656.0125568; 43159.3853396; -1.5407032; 0.0731880; 8.1468683; -1.9286269
3307.9273693; 89658.0604141; 43159.5905586; -1.4020788; 0.0705713; 7.6587940; -1.9179842
3309.9273254; 89660.0254589; 43160.1080896; -1.2004666; 0.1358616; 7.1404031; -1.5058620
3311.9272815; 89661.6704906; 43161.0528503; -0.8786382; 0.2061762; 6.7053740; 2.0832671
3313.9272375; 89662.9205162; 43162.6060705; -0.5279454; 0.0838808; 7.3003374; 0.8162213
3315.9271936; 89663.8315801; 43164.3123241; -0.4811036; -0.0111526; 7.5206209; -2.0996763
3317.9271497; 89664.8832059; 43166.1936372; -0.5426199; -0.0212621; 6.9398284; -4.6467799
3319.9271058; 89665.8825661; 43167.8337021; -0.5292734; 0.0564753; 5.4382448; -1.8350569
3321.9270619; 89667.1036874; 43169.3064519; -1.2103533; -0.6869945; 4.7153410; 2.3653040
3323.9270180; 89669.0851620; 43169.4090018; -1.6373239; -0.0272063; 5.6298711; 2.3083874
3325.9269741; 89671.0892520; 43169.2188166; -1.7059139; -0.0543096; 6.3975617; 2.3343104
3327.9269302; 89673.0886053; 43168.7871604; -1.8851488; -0.1166676; 7.0898401; 1.9667552
3329.9268863; 89674.8837156; 43167.9571439; -2.1206499; -0.1106592; 7.6244790; 1.6440872
3331.9268423; 89676.4439879; 43166.7727827; -2.3143707; -0.0928804; 8.0441833; 1.5074530
3333.9267984; 89677.8046147; 43165.2668922; -2.4977690; -0.0879300; 8.4106221; 1.1851894
3335.9267545; 89678.8621574; 43163.5615304; -2.6776342; -0.0950964; 8.6878776; 1.0679773
3337.9267106; 89679.5747614; 43161.6683924; -2.8906012; -0.1090707; 8.9303434; 0.9185340
3339.9266667; 89679.8529760; 43159.7159257; -3.1124617; -0.1183163; 9.1337336; 0.7243479
3341.9266228; 89679.6748059; 43157.7202156; 2.9399126; -0.1033072; 9.2909858; 0.6362936
3343.9265789; 89679.1051200; 43155.8280808; 2.7653278; -0.0830440; 9.4269579; 0.2959546
3345.9265350; 89678.2192985; 43154.0360342; 2.6003110; -0.0809734; 9.4895378; -2.1558433
3347.9264910; 89677.0570522; 43152.4110450; 2.4418187; -0.0788678; 9.0237544; -0.7988026
3349.9264471; 89675.6447958; 43150.9814719; 2.2833799; -0.0778261; 8.8449423; -0.0052961
3351.9264032; 89674.0386140; 43149.7996079; 2.1268549; -0.0761070; 8.8437446; 0.4991282
3353.9263593; 89672.2764764; 43148.8688579; 1.9930936; -0.0568017; 8.9559080; 1.2987779
3355.9263154; 89670.4203008; 43148.1501093; 1.8907598; -0.0459764; 9.2413898; 1.9838307
3357.9262715; 89668.5133253; 43147.6041813; 1.8137578; -0.0303208; 9.6611819; 1.2899835
3359.9262276; 89666.5499558; 43147.1687532; 1.7704593; -0.0097530; 9.9246287; -3.8322762
3361.9261837; 89664.5971020; 43146.7697717; 1.7849610; 0.0227440; 9.1197307; -6.1076050
3363.9261397; 89662.6024504; 43146.2722293; 1.8485706; 0.0344007; 7.6641767; -5.5411593
3365.9260958; 89660.7013921; 43145.6469240; 1.9381251; 0.0678904; 6.0477643; -0.8500604
3367.9260519; 89658.9523357; 43144.7216633; 2.2555107; 0.3165919; 5.7597991; 2.0668909
3369.9260080; 89657.9171770; 43143.1130027; 2.7874433; 0.0960918; 6.4375980; 2.3573482
3371.9259641; 89657.3288998; 43141.2327671; 2.8713596; 0.0245260; 7.1324508; 2.6642966
3373.9259202; 89656.8211468; 43139.2206209; 2.9188989; 0.0287721; 7.8440300; 3.0499743
3375.9258763; 89656.4493948; 43137.2658026; 2.9941338; 0.0458073; 8.5865264; 3.7160871
3377.9258324; 89656.2324046; 43135.2835721; 3.0611659; 0.0189492; 9.4123567; 0.6655194
3379.9257884; 89656.0896672; 43133.2655900; 3.0724067; -0.0055821; 9.5527209; -4.0877025
3381.9257445; 89655.9272938; 43131.2828163; 3.0395461; -0.0294579; 8.6547112; -5.0774610
3383.9257006; 89655.6328555; 43129.2867285; 2.9341444; -0.0777926; 7.3888178; -2.5220709
3385.9256567; 89655.0529690; 43127.3989488; 2.7457270; -0.1016218; 6.6713241; -0.6299032
3387.9256128; 89654.1025588; 43125.6521722; 2.5386760; -0.1102536; 6.4797383; 1.8987941
3389.9255689; 89652.7836100; 43124.1505568; 2.2964879; -0.1296031; 7.0414500; 2.1090393
